"Domain","Distance.Domain.Motif","ocurrences"
"PF13855.9",19,21
"PF13855.9",20,17
"PF13855.9",21,12
"PF13855.9",23,2
"PF13855.9",24,2
"PF13855.9",25,1
"PF13855.9",26,3
"PF13855.9",28,1
"PF13855.9",31,1
"PF13855.9",32,1
"PF13855.9",50,1
"PF13855.9",53,2
"PF13855.9",54,2
"PF13855.9",55,1
"PF13855.9",67,1
"PF13889.9",-136,1
"PF13889.9",-57,2
"PF13911.9",-15,1
"PF13911.9",-13,1
"PF14111.9",-99,1
"PF14111.9",-92,1
"PF14111.9",-33,1
"PF14111.9",-29,1
"PF14111.9",-28,1
"PF14111.9",-21,1
"PF14111.9",-16,1
"PF14111.9",-15,3
"PF14111.9",-14,10
"PF14111.9",-13,5
"PF14111.9",-12,1
"PF14111.9",-7,2
"PF14111.9",-6,1
"PF14111.9",-5,1
"PF14111.9",-4,1
"PF14111.9",-1,1
"PF14111.9",1,1
"PF14111.9",3,1
"PF14111.9",8,1
"PF14111.9",10,1
"PF14111.9",20,1
"PF14111.9",45,1
"PF14111.9",47,1
"PF14111.9",55,1
"PF14111.9",60,1
"PF14111.9",71,1
"PF14111.9",87,1
"PF14111.9",90,1
"PF14111.9",98,1
"PF14111.9",208,1
"PF14111.9",287,1
"PF14214.9",1,1
"PF14214.9",3,1
"PF14214.9",5,1
"PF14214.9",7,2
"PF14214.9",89,1
"PF14214.9",113,1
"PF14291.9",-8,1
"PF14291.9",1,1
"PF14363.9",5,1
"PF14363.9",11,1
"PF14363.9",13,3
"PF14363.9",16,1
"PF14363.9",17,2
"PF14363.9",18,1
"PF14363.9",20,3
"PF14363.9",21,3
"PF14363.9",23,5
"PF14363.9",24,2
"PF14363.9",25,3
"PF14363.9",26,2
"PF14380.9",-19,1
"PF14380.9",-17,1
"PF14380.9",-16,2
"PF14380.9",-15,1
"PF14380.9",-14,1
"PF14437.9",15,2
"PF14437.9",24,2
"PF14464.9",71,4
"PF14464.9",72,1
"PF14543.9",-54,1
"PF14543.9",-51,4
"PF14543.9",-46,1
"PF14543.9",-21,1
"PF14543.9",-17,1
"PF14543.9",-15,1
"PF14543.9",-13,1
"PF14543.9",-10,2
"PF14543.9",-8,4
"PF14543.9",-7,13
"PF14543.9",-5,1
"PF14543.9",10,1
"PF14566.9",-32,2
"PF14566.9",-31,2
"PF14566.9",-28,2
"PF14566.9",-26,4
"PF14566.9",-23,2
"PF14566.9",-1,4
"PF14577.9",-1,1
"PF14577.9",4,1
"PF14580.9",6,1
"PF14580.9",12,1
"PF14580.9",16,1
"PF14580.9",17,1
"PF14602.9",-21,1
"PF14602.9",-18,2
"PF14602.9",-11,1
"PF14602.9",1,1
"PF14602.9",3,2
"PF14602.9",11,1
"PF14681.9",-1,3
"PF14686.9",-47,1
"PF14686.9",-19,1
"PF14686.9",-18,4
"PF14686.9",-16,2
"PF14686.9",-13,1
"PF14686.9",4,1
"PF14815.9",-14,2
"PF14845.9",13,4
"PF15277.9",7,3
"PF16041.8",-101,2
"PF16041.8",-100,2
"PF16076.8",-168,1
"PF16076.8",-167,3
"PF16113.8",-9,1
"PF16113.8",-8,1
"PF16113.8",-7,1
"PF16212.8",-496,1
"PF16212.8",-493,1
"PF16212.8",-461,1
"PF16363.8",-7,3
"PF16363.8",58,1
"PF16499.8",-167,1
"PF16499.8",-166,2
"PF16499.8",-164,1
"PF16529.8",-15,2
"PF16529.8",-14,1
"PF16575.8",-1,4
"PF16679.8",5,1
"PF16679.8",6,1
"PF16697.8",-30,2
"PF16697.8",-27,1
"PF16697.8",1,1
"PF16796.8",-22,1
"PF16796.8",36,1
"PF16796.8",73,1
"PF16796.8",141,1
"PF16863.8",87,2
"PF16912.8",-11,3
"PF16923.8",58,3
"PF17172.7",-13,1
"PF17172.7",-12,3
"PF17207.6",-7,1
"PF17207.6",7,2
"PF17207.6",14,1
"PF17207.6",18,2
"PF17766.4",1,3
"PF17871.4",30,1
"PF17871.4",35,2
"PF17917.4",7,1
"PF17917.4",18,1
"PF18051.4",-4,2
"PF18306.4",-4,1
"PF18306.4",-3,1
"PF18306.4",-1,7
"PF18552.4",76,1
"PF18552.4",106,2
"PF18913.3",-1,2
"PF18913.3",1,1
"PF19055.3",-808,1
"PF19055.3",-147,1
"PF19279.2",-101,1
"PF19279.2",-9,2
"PF19303.2",-1,2
"PF19568.2",26,2
"PF19568.2",33,1
"PF20143.2",-17,4
"PF20160.2",1,1
"PF20160.2",21,1
"PF20160.2",53,1
"PF20179.1",10,2
"PF20179.1",14,2
"PF20426.1",-1,2
"PF20426.1",12,2
"PF20434.1",-52,1
"PF20434.1",-13,1
"PF20434.1",-8,1
"PF20434.1",-7,1
"PF20434.1",-5,1
"PF20434.1",20,1
"PF20434.1",40,1
"PF20511.1",119,1
"PF20511.1",122,1
"PF20511.1",123,2
